Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,Rain
0.47248041051169637,0.7425702933746935,0.21929072752682174,0.5792889658604884,0.041644686793100405,1
0.9343880246745755,0.9180314955617798,0.5927235210322422,0.49852145749010696,0.7168532144089532,0
0.8211592024997305,0.4315120608687415,0.08836090845037463,0.47270493438631883,0.4888956663299613,0
0.9005752087917118,0.7988964623639906,0.9574453411116989,0.8722931295867038,0.02987496031695258,0
0.47171542858711396,0.21810694820473098,0.5901840203977872,0.5503913424685009,0.5383274443660486,0
0.638180093435484,0.7988680960701694,0.05533602500903763,0.3660428071944318,0.28694298569183196,0
0.7955937562069675,0.16025014348561528,0.71148738745197,0.9288234868864216,0.38645698352429037,0
0.6229854994882074,0.4072015480293131,0.940776948036568,0.8826631566017488,0.4673207481143926,0
0.8019547829341254,0.31863445242590127,0.0694245528945141,0.015463940210054622,0.20924500242141875,0
0.5469562119871096,0.5603620148429475,0.04994081443954036,0.4352694531272603,0.8600745789330553,0
0.45855103928839275,0.5905642795202718,0.11928888302015568,0.3714497455339352,0.5077130345812666,0
0.7700976561211303,0.559197586199637,0.4759555896203891,0.7813257391845169,0.7306824003654224,0
0.44736779456111225,0.2986173640494103,0.47685110653068175,0.053987775095172226,0.43376064574022344,0
0.9443793935886005,0.10771536610432608,0.6601910105500443,0.5370072477547762,0.594769912293204,0
0.24028232456319415,0.2624925577953685,0.11208655043163279,0.07747433687612007,0.1420835088803205,0
0.9084155201197697,0.2687882600603587,0.755519170251407,0.10843890138144345,0.5103124228444358,0
0.9683948140057685,0.6689140816954154,0.564905466803348,0.26752123569575503,0.44129625233748015,0
0.8818954717099048,0.8719904973968923,0.05513896453238576,0.06774273408967826,0.2348098608841216,0
0.4144927262296824,0.6928164359270857,0.37634943076018357,0.8118608715867124,0.7343420593688155,1
0.8490949690555367,0.357485920392549,0.32594762838512514,0.6394182134461626,0.63777951900442,0
0.6329437643657081,0.1458806622747122,0.09695206850476686,0.7611316099483966,0.723642580550294,0
0.8777773954502308,0.12124046882128581,0.7659224336066421,0.45542657560509336,0.8356323400082033,0
0.3154750969068513,0.06267085714914156,0.9956953016846894,0.8502843644513367,0.29584083092469626,0
0.09721006781565605,0.6053836732786714,0.216112437787185,0.21960265950427318,0.23017789106352282,0
0.9875368747168247,0.37480872799615905,0.030870538757945036,0.19751693300493653,0.3127660837093895,0
0.7242859608256336,0.27457943355844106,0.2117004012187899,0.6038079412975533,0.23411307015251737,0
0.3032986329193033,0.5007935502026403,0.612524487649168,0.24678564607599263,0.36513136988482486,0
0.09083611518971557,0.40560542522552745,0.392185219406771,0.57261811321695,0.802049500423351,0
0.2001692579124587,0.3247486209479944,0.2273044485632186,0.7693131661184857,0.9167931854356084,0
0.48136088566832286,0.03781924693403632,0.27284522538079053,0.9946394445179387,0.051773274732866525,0
0.2851768351573361,0.1558649351280239,0.628238356620259,0.5077619269021536,0.876089699496136,0
0.17957758797300155,0.5881931058634068,0.18341099696147922,0.07952299611358435,0.3689546905565013,0
0.1834794119414111,0.2734111122457371,0.2938503329614211,0.014469413875806535,0.6429349571501088,0
0.7253728922024079,0.014278246307752485,0.04579198276029309,0.9137071418922641,0.2985577477668375,0
0.013166649085128046,0.36912877050483783,0.8883116635895584,0.43843931040350664,0.3568392046201776,0
0.3000347656547819,0.3828223657461579,0.2316149332534433,0.8400715016370816,0.18703307295594485,0
0.29427048207409173,0.9944102100672877,0.6818455114412425,0.1569928213201436,0.9141036885960006,0
0.030222723411008845,0.8732673580398956,0.9051150349676316,0.22922039704717184,0.2978924565937202,0
0.9494968548384015,0.2106610351461795,0.7812674040104158,0.20543174130975292,0.056281667980519146,0
0.3165109598227415,0.7619234819334951,0.02990785660669191,0.2008154972250371,0.21806684048921632,0
0.5863590783781025,0.9539891909380201,0.9949895025689647,0.27280460608148466,0.8460356838982914,0
0.1871067983183678,0.4750391893563314,0.49227817493893566,0.2884148027034354,0.6364568750515129,0
0.6034092695173445,0.05684016620685217,0.8751926633352479,0.7716952916657068,0.7858275099310088,0
0.3767674566118567,0.027794288249747945,0.542311382182313,0.7015134365731291,0.2784660114350306,0
0.2505133034007809,0.7548806914141007,0.8870612358814906,0.450924260120751,0.4996082554034249,0
0.2863317600934319,0.685508866217505,0.9351535919357735,0.5369754385213094,0.10968813916451481,1
0.2542818463820215,0.5349353714849088,0.795346494161076,0.8551767912922402,0.520551530088218,0
0.9820160437711429,0.13766732355824507,0.7568922314964751,0.4636500559116101,0.8866982060668356,0
0.6105779128067756,0.40464724370346716,0.1390155630993947,0.28870834724790084,0.6404861398340689,0
0.10020461102109984,0.33668539998894587,0.5981226340381267,0.014119180708277295,0.8535782005632271,0
0.14147029297906372,0.860164319225936,0.27563100730194157,0.7099006119481513,0.3336418205438356,1
0.16292392121792337,0.007738604872658039,0.012416960968897668,0.07897770767794646,0.7903931859939402,0
0.5593228890212862,0.31450901658665276,0.9694593113936842,0.7540787818736585,0.7031319362956587,0
0.25936888331360347,0.5912236040891669,0.5956976268234564,0.19183048846265363,0.17413587800708896,0
0.034202408706734966,0.9928553145489415,0.694166111327344,0.28297407828662846,0.10301813792717773,0
0.41814637183133424,0.9667143596324493,0.25148789029479524,0.14991975212564543,0.9606819985838655,0
0.3687492345102373,0.07201551644439375,0.5414406471367251,0.06661665392657888,0.545264838691109,0
0.9607034016364875,0.4139878242901317,0.3127400620990679,0.37571662213740364,0.566893516016524,0
0.2941851751990833,0.7973175065733212,0.7030293820620103,0.8553621282702457,0.20181869679008457,1
0.5380147188891713,0.15248685329146983,0.3008579362370629,0.8882717444190417,0.4336044991579264,0
0.9609475416889897,0.9612022164544053,0.7187145523803853,0.5053025326476367,0.3606003917231604,0
0.25393526681407214,0.6090729088402068,0.6098359888650793,0.4205479515317414,0.03409295091869957,0
0.040811980786972735,0.271913468995289,0.19596934269302071,0.21141161842236028,0.23837306577019923,0
0.4351836635488667,0.9346365222274985,0.6153489696962068,0.4802515966008736,0.2519168778388359,0
0.3674990546518712,0.5668616951468756,0.1087348628875022,0.05096768617731891,0.6388052392272403,0
0.866101391074084,0.6073582286064757,0.021923564878297393,0.5207804490318255,0.17205518587317137,0
0.7651991203229236,0.28027095343562747,0.12512760131507586,0.3665996152475974,0.49864295942902537,0
0.36456758120063065,0.2608798463267423,0.219940631549793,0.06082906474047762,0.7651299440101944,0
0.27734010064463904,0.9586327851118607,0.5646265036559432,0.41436816555216804,0.2015314817808953,0
0.18587318236513534,0.3078088584940534,0.009265091125757718,0.46095695055654967,0.6096025522613449,0
0.240010205768244,0.34303167808537427,0.6027928277845293,0.7363212992620929,0.274156441035867,0
0.31824418306062346,0.19962202952713004,0.7647710101482296,0.45630595828411347,0.48821529761655924,0
0.9950920280280091,0.7523754371310866,0.5780025858313368,0.9130157759837696,0.6271466846872933,0
0.6954571492211448,0.38569690926046685,0.9973263816219244,0.8986897129597287,0.9130775777620599,0
0.8623464444128892,0.734082825497239,0.9064611344749868,0.6525144565652496,0.1942294311318271,0
0.3782717633981267,0.3994913142788652,0.2588272311808509,0.6377622998694804,0.8723756046727207,0
0.0755570054046949,0.19526624566764472,0.23095423455322575,0.971448776811055,0.3934699553048784,0
0.0046230024159260585,0.7149374707344779,0.3562339152044397,0.34245666426955523,0.8517177282649797,0
0.8238623960728291,0.32528927530801555,0.6033189809481954,0.700655366639249,0.07614942691434123,0
0.8446207199425393,0.35926778484826627,0.6733561325721492,0.17936730300188436,0.014561326369769034,0
0.40172099036857073,0.7933042217217289,0.7770780301857152,0.9659248128885786,0.9522471948824371,1
0.4059762554943563,0.9049688904268659,0.631968065893757,0.6042912627715002,0.8445088410490609,1
0.885683751657695,0.9256626568633198,0.5219731171784637,0.6904939616062373,0.16736371724072896,0
0.38309422657621944,0.15250522937261912,0.22807254529548637,0.550212074227483,0.840580091364453,0
0.09856280038906667,0.6411213944444804,0.4683935469750199,0.10941413049673815,0.6588928680553678,0
0.11727787381596527,0.6707102345954389,0.6697403178276993,0.5476972365397116,0.45542542777917205,1
0.4660716099115791,0.279533111829003,0.5024900613985464,0.8663554034496617,0.628719521638784,0
0.6140550556173181,0.7993198632168025,0.5227730458008998,0.9187113490114247,0.011805889231885303,0
0.7213156496521855,0.4203269363090528,0.2719645582050056,0.41873905159663205,0.12148726730606008,0
0.3952643371045074,0.3006927187556824,0.28500169727175023,0.26191596934924144,0.4579061174286032,0
0.015668694342222733,0.9833054900975245,0.5369739021431568,0.5800976009224104,0.18904613902786593,1
0.9598764232968144,0.5683752067290088,0.1690673640892693,0.4216785891510569,0.22049497884999525,0
0.07407045613673618,0.6311192543656957,0.6566704315785438,0.40403739822786927,0.4976753566148737,0
0.3484946829694077,0.6033405662965062,0.5025154726676964,0.5401023054894651,0.06573747841833821,1
0.03992968867922664,0.2802671750890081,0.9374175191571509,0.628113594988313,0.27037716333621553,0
0.6384856825083263,0.5767408701322653,0.5265629077121528,0.4742463244719629,0.4890591252703018,0
0.9659166636443222,0.6755333974576613,0.9823481673117599,0.5888576860664827,0.2899455368635451,0
0.9617564269967076,0.3938270110491956,0.805289168255623,0.21151459727710845,0.7474804763001082,0
0.23840278715165325,0.6108665108281554,0.5922300913740705,0.2241327198369912,0.6321662003139892,0
0.8153675125913433,0.6050300300543109,0.9104732345831824,0.1161517723530477,0.8779198156696104,0
0.8682825581497069,0.6619480582884215,0.21082791210963886,0.3975753731581627,0.2603425871844962,0
0.3502903773576245,0.08573388171269258,0.29990453041635234,0.890467223344013,0.7503181509855583,0
0.17697900304060526,0.731457112216794,0.5135161375059678,0.47814820266583297,0.43977631760918,0
0.28086025724018776,0.21310712455267244,0.6765090257352548,0.17529981171264697,0.4916443234335439,0
0.3165527853504501,0.5424922162492631,0.09736032751031637,0.6209449119553703,0.41254922905122626,0
0.58176038079259,0.6892984948621365,0.7804135889874628,0.5695919991692869,0.3105042706116521,1
0.7806624471087884,0.8584187636954733,0.1756180896871419,0.0077178522265781285,0.8674629677777421,0
0.4072175598483165,0.9281299609814874,0.27849447021072293,0.4109292588785206,0.4160664769709541,0
0.7886809089940203,0.017677426205965907,0.5899914790779747,0.5516223206672723,0.8716045572797881,0
0.20277610202093882,0.7121901810746868,0.3494290173804811,0.4962917932992399,0.005948000214525351,0
0.9474860811569961,0.7520827939732623,0.8828592087994749,0.4636836230864106,0.39166220496795034,0
0.8847829322272276,0.4969851698911859,0.9544241776380057,0.7706992820103731,0.647357513882163,0
0.5751899121434165,0.24141677828894148,0.8856568034676664,0.7387952184093125,0.9150749466289021,0
0.09122120610989587,0.6569621562433122,0.45512895677774123,0.7407957175281435,0.7450844685125482,1
0.9836133196854244,0.16211600186310948,0.8599987152050628,0.7619456027081347,0.9368704057823845,0
0.9353347898352327,0.42612603070011656,0.5245177138433644,0.18253526673026363,0.4738452849055861,0
0.14691189544234545,0.9016363852935333,0.14747138969725018,0.6454173980431367,0.7937815226948768,1
0.03529809459968236,0.9696561599959218,0.4701601960116651,0.46440283302042695,0.9307211249573939,0
0.5098686742424521,0.15573005529613382,0.28494923857289595,0.30024557786764355,0.863815746545809,0
0.8909268507162342,0.8016353913668789,0.1615473054426315,0.14555014059583676,0.6896501465209219,0
0.9981849416080235,0.1978566070845671,0.7788924799815402,0.8075655103484193,0.5982853887132311,0
0.13244905039143834,0.26646108177753836,0.44806214763599633,0.8515403016657599,0.03849198846658908,0
0.47842344786105157,0.6490675272556298,0.5775529461119487,0.03947392175783385,0.3784701638065382,0
0.524249150585441,0.7198576330847396,0.2906437796171001,0.6874653727580835,0.18056129251534436,1
0.11145190614165218,0.2942087100664472,0.23428344550356986,0.567428744917017,0.4296471267014894,0
0.0625788946256095,0.1639497167195213,0.7842159546756567,0.8039294606690033,0.21858361586767217,0
0.956141544779914,0.4685581230150545,0.6125251025426229,0.75977951684824,0.411874673110578,0
0.8153418603883382,0.0026987996209901777,0.41004145791367447,0.4065161972879392,0.31766748070053197,0
0.3183896491158898,0.29914020592512336,0.4540544043927233,0.6774546328034965,0.6629800013180933,0
0.8739901923316971,0.33133506821308933,0.4847451686335415,0.7713783151693824,0.9180865953611228,0
0.012100665654557252,0.719580322989461,0.05778661086322617,0.5346759226610017,0.4386013785567435,1
0.740469811529481,0.8214569189345607,0.6611488788188401,0.09591143905747004,0.7414245044743488,0
0.426943852694112,0.09984645055162245,0.857264663342967,0.29639169569231966,0.6721530876500967,0
0.08373985469746925,0.2480007710509936,0.3465898810102715,0.1448269675424983,0.00906770950816771,0
0.91503198288389,0.9923821177617528,0.3604970910573785,0.770608306137139,0.9468887040379137,0
0.6571442004186263,0.37736079975355985,0.6985786021387953,0.9639857813887108,0.9772042886137502,0
0.1928581341271906,0.9617006865636734,0.23756007988723213,0.7118839295199323,0.6210937807156753,1
0.9257683797908465,0.8618278067341499,0.2882517426791539,0.9991236737719322,0.11120267401575035,0
0.9831860990760246,0.09332176699179695,0.12748525730778387,0.6962920887336057,0.28421104491685156,0
0.025123250566655986,0.3159519654198112,0.7563369685815299,0.1520551523102563,0.5238629572001035,0
0.6224757607258482,0.3151132218789636,0.8808611788678851,0.7712351618312864,0.22604602557843023,0
0.033009643602556815,0.4284561628220177,0.012284628016650076,0.8397088958617226,0.21646812696437223,0
0.923476441415175,0.22604966740208765,0.5089955180421254,0.502853018431086,0.6209641775749102,0
0.0895530772352004,0.3273744519847852,0.12743460880449903,0.8129887591460043,0.26029359803306384,0
0.8702568144933547,0.6154269547663108,0.12997018135477376,0.41612265680631955,0.8683626404676037,0
0.43539519944036803,0.3341413844473743,0.5617807744399277,0.3018679260809132,0.33471509456724746,0
0.5489181589378125,0.20005858783430608,0.5229421966615782,0.6374080984470749,0.5221363246817585,0
0.6622761183694952,0.9586245980635707,0.92815919733813,0.8135649813107133,0.31024553863608517,0
0.4499071144407944,0.21119715999403443,0.1335644153164353,0.6970733025088485,0.059244370203948904,0
0.9520531869936018,0.9096088577283429,0.3849451787496397,0.011815760312794712,0.7266225526636632,0
0.3992545351126275,0.8030297690138034,0.5819353389027061,0.9553357424456528,0.06350945626019389,1
0.629554435876668,0.13553913160096787,0.6395028209261432,0.636654048193608,0.09618035629198118,0
0.1458061227489092,0.5003305449136696,0.9056056100327372,0.7170432091750836,0.5802789042980141,0
0.588744543976738,0.9871261222054156,0.38741089614440843,0.5154866343004693,0.10077771030324811,1
0.009992645486310292,0.4766230086594814,0.4284239457948956,0.6783855070607526,0.2834513034823498,0
0.9162201183255301,0.05102285348305685,0.08739278445321441,0.8869561940125117,0.8554387251856728,0
0.9297021012037743,0.19835580604783298,0.3186814193947242,0.026888657302369345,0.058192797311136246,0
0.3203375153814127,0.8614971663197576,0.6926835175568844,0.08225733332106704,0.9923763557580774,0
0.2779353443601514,0.15231326375820786,0.08081575682223498,0.49695242622297325,0.7286869214342104,0
0.07254560049958392,0.3731639666666652,0.5999350254619104,0.07858677626348697,0.6992076683345747,0
0.25318461892914307,0.02514044515887759,0.8518801478970504,0.8889261467970707,0.4228292274614667,0
0.16365394986912335,0.16703485064328005,0.23451879676407822,0.7964646292502672,0.346016907835633,0
0.3927060918699214,0.8170731302906601,0.6275529143159495,0.8853664995056633,0.06483860943001929,1
0.5882337142987264,0.39195937775664325,0.7998652696206173,0.37190983582796683,0.2620413697282551,0
0.9638445968159861,0.2579142944890236,0.27816797642621344,0.8252406422763305,0.1959383460095836,0
0.03515542559500423,0.6412509425456488,0.1607998640451166,0.18198479588257532,0.0872197928730607,0
0.42057727124668415,0.10492966730578035,0.7328058928873598,0.2990714603544513,0.4728164099734915,0
0.4072754493838738,0.9798979201892252,0.7805652888279797,0.31956883158177124,0.6636711523739631,0
0.06524780630295646,0.31799231977778053,0.23271001125575597,0.3154948629342339,0.34215029823121945,0
0.5762364075395059,0.6855146005066654,0.008419695164801415,0.5366464058079139,0.09109795262138753,1
0.2387284333340391,0.8836644516594377,0.038986941258185,0.8597337834171139,0.7711074316834274,1
0.5013836099761646,0.6114791776353222,0.429765752729918,0.6133981202308124,0.5047938225686757,1
0.0004723907047349263,0.4311050332769454,0.430607549864156,0.3611477027060553,0.7212363944349107,0
0.8474586682581322,0.26778552583314297,0.8173637455681915,0.620988420341144,0.8553005361656059,0
0.5345000360852978,0.6607001483798495,0.17073487266670495,0.2984072520930866,0.10550013463756791,0
0.8874447323175141,0.8427076883401,0.15849016407893637,0.7833794468941221,0.2407317676831422,0
0.17114372257102967,0.8544856450502697,0.9895112484139702,0.959361436596152,0.7379675585119418,1
0.5479782806479072,0.5497122685066267,0.46284460689375456,0.22508686701878058,0.831902322656676,0
0.3965371718707837,0.45541332079136876,0.6678643862532958,0.15612392169487338,0.1491541952666644,0
0.6013629072661228,0.8646621450822919,0.5478851953705851,0.998876691765501,0.044437062245206604,0
0.6129555612690258,0.7473903722769001,0.058462598099904305,0.8620179556771422,0.37444112983818734,0
0.9199081686025563,0.7986328936258719,0.20458757663054875,0.15388004239907946,0.789923455328621,0
0.1902372454391162,0.029778831778518033,0.8267582888581931,0.8679991373712096,0.22672044220323784,0
0.056818623540503876,0.803519175053374,0.9669524282508726,0.4773410449732826,0.7521717715934457,0
0.37443955635462994,0.37630981223724924,0.08011094765598521,0.8610419771344867,0.3248367617184691,0
0.6146169484315052,0.5956611429907165,0.41291324620185554,0.43380207527298276,0.9055480751089,0
0.8975975995531118,0.27173900680308083,0.9569439908847887,0.38474867331590185,0.7487987094154231,0
0.04922461013387763,0.5194527361273378,0.5709718954566295,0.4044888651853356,0.12224236623790397,0
0.18528834403589706,0.6529653363559885,0.708274468364493,0.9531836194596863,0.9399427044178026,1
0.01135677011376468,0.29754518826352805,0.31443630796932276,0.5653261862152035,0.7027114774792445,0
0.8982267968512032,0.7937648688487692,0.11180113954564931,0.3439349826004332,0.2645151095876699,0
0.37432172455608453,0.5084925804599291,0.45886675535568167,0.09907569703211053,0.9934644510159067,0
0.3591280207137088,0.6176645487427336,0.773302986733227,0.471579608258066,0.9549268321143582,0
0.22734902471705204,0.6681546014671839,0.36652725481830545,0.8632205754937383,0.9788807521806593,1
0.07793978194028633,0.8240789142032664,0.8252065229430959,0.35110116485916465,0.8404690081553934,0
0.9962908788171831,0.7330009459850849,0.9716473397749832,0.6871657875218182,0.6451312441293222,0
0.4420791429010235,0.7335775406487667,0.8080736643178363,0.8992316435027871,0.6452138538592713,1
0.09389170401747943,0.3457108812610885,0.7913249202536826,0.12850993547430198,0.2156702470678642,0
0.867323405594904,0.35256189417171757,0.9454343809060697,0.5886905979380223,0.06558574875621659,0
0.1440230252317402,0.7713737823965975,0.785220535316791,0.28382842926452284,0.45271354087662274,0
0.774997218074543,0.28808925214289416,0.10823982758017868,0.6546091159146477,0.5946295878734684,0
0.8817273353510151,0.7365807816650968,0.09962583579798864,0.14535082359382928,0.3766412998348798,0
0.1559455730969363,0.9044228093169012,0.7337410924567133,0.19764483941746006,0.02545308013176495,0
0.2774178917994871,0.20212673874248976,0.9667787132707852,0.5894058333201943,0.4350268693145054,0
0.12204426393924422,0.1194561214867268,0.5609115359343505,0.08047993425323419,0.40295320439876114,0
0.791589897883394,0.5542494611033911,0.24622624701746781,0.6840732799885183,0.7262096738501818,0
0.5888220198060459,0.2762266099276258,0.3098042701507002,0.05036371012862196,0.7087922305126266,0
0.27334750735767915,0.7240472255044573,0.9526043908514542,0.28228754520272215,0.08864103297849546,0
0.4209480386020062,0.29851666374827013,0.5828542747494242,0.7966519397368427,0.04113208879811836,0
0.5521509642492151,0.28488549361503224,0.8960400876516034,0.6899267899993866,0.8753436552183551,0
0.45865186072044445,0.6979184547526961,0.9209549822682072,0.7010247378091798,0.17163084633881098,1
0.6964346253118683,0.1341763040599654,0.7470539858590419,0.13070519792607677,0.7039169389951372,0
0.80501817659963,0.8677316079276861,0.636064451290224,0.7802887928991615,0.3543138018656702,0
0.9617514359148827,0.3861077963028182,0.5238150318991573,0.008188689108706338,0.4020184766388173,0
0.42470190093443,0.7063554217876381,0.8808377273893161,0.939467628577257,0.032690485403525926,1
0.46870176504342137,0.9763068091178634,0.2868647848244476,0.20081076148424523,0.2724880333145805,0
0.9652771893437431,0.01954017044270573,0.16833093749733674,0.09271264040237864,0.7572578284370621,0
0.623059809982055,0.8427018285767877,0.3113993223873469,0.1976586816787915,0.502783013821718,0
0.13814587733232547,0.31498628178388866,0.5169248270738889,0.37000977710483557,0.6118653483274787,0
0.033239739677121516,0.6107593654562483,0.5084489838791149,0.5231051035481675,0.40165926079305514,1
0.6530992120348023,0.6881160449222848,0.4768582474290024,0.7757512771182371,0.36369310671644506,0
